time,x,y,z
14:05:28,0.05,0.04,0.91
14:05:28,-0.01,0.10,0.92
14:05:28,0.04,0.03,0.96
14:05:28,0.15,0.07,0.96
14:05:28,0.18,0.08,0.96
14:05:28,0.12,0.14,0.95
14:05:28,0.07,0.08,0.94
14:05:28,0.00,0.12,1.00
14:05:28,0.01,0.14,0.95
14:05:28,-0.01,0.17,0.91
14:05:28,0.12,0.09,0.89
14:05:28,0.14,0.09,0.88
14:05:28,0.17,0.13,0.93
14:05:28,0.10,0.10,0.93
14:05:29,-0.03,0.13,0.89
14:05:29,-0.09,0.12,0.91
14:05:29,0.00,0.10,0.91
14:05:29,0.15,0.03,0.86
14:05:29,0.10,0.12,0.89
14:05:29,0.02,0.06,0.94
14:05:29,-0.00,0.16,0.93
14:05:29,0.02,0.05,0.94
14:05:29,0.02,0.11,0.95
14:05:29,0.02,0.11,0.92
14:05:29,-0.02,0.11,0.87
14:05:29,-0.00,0.11,0.91
14:05:29,0.04,0.09,0.91
14:05:29,0.05,0.09,0.84
14:05:29,0.05,0.03,0.79
14:05:29,-0.03,0.18,0.94
14:05:29,0.00,0.05,1.06
14:05:29,-0.09,0.12,1.05
14:05:29,-0.10,0.09,1.00
14:05:30,-0.03,0.09,0.97
14:05:30,-0.04,0.10,0.95
14:05:30,0.05,-0.04,0.86
14:05:30,-0.01,-0.02,0.89
14:05:30,0.02,-0.05,0.91
14:05:30,-0.06,-0.03,0.89
14:05:30,-0.04,-0.03,0.91
14:05:30,0.02,-0.05,0.93
14:05:30,-0.00,-0.05,0.91
14:05:30,0.04,-0.05,0.92
14:05:30,0.01,-0.04,0.93
14:05:30,0.01,-0.08,0.96
14:05:30,-0.02,-0.05,0.87
14:05:30,0.03,-0.13,0.85
14:05:30,-0.03,-0.07,0.99
14:05:30,0.09,-0.18,1.06
14:05:30,0.06,-0.18,1.03
14:05:30,0.02,-0.21,0.95
14:05:30,0.06,-0.22,0.92
14:05:31,0.05,-0.21,0.90
14:05:31,-0.02,-0.14,0.82
14:05:31,-0.02,-0.21,0.86
14:05:31,0.17,-0.28,0.93
14:05:31,0.02,-0.05,0.86
14:05:31,-0.04,-0.09,0.84
14:05:31,0.08,-0.29,0.89
14:05:31,0.01,-0.16,0.97
14:05:31,0.08,-0.18,0.95
14:05:31,0.12,0.04,1.05
14:05:31,0.20,-0.27,0.99
14:05:31,0.15,-0.07,1.02
14:05:31,-0.05,-0.25,0.93
14:05:31,-0.06,-0.11,0.96
14:05:31,-0.07,-0.21,0.81
14:05:31,0.05,-0.27,0.91
14:05:31,0.31,-0.44,0.89
14:05:31,0.46,-0.18,1.01
14:05:31,0.39,-0.12,1.00
14:05:31,0.13,-0.24,1.05
14:05:32,0.35,-0.25,0.88
14:05:32,0.21,-0.31,0.79
14:05:32,-0.04,-0.05,0.86
14:05:32,-0.07,-0.21,0.94
14:05:32,0.07,-0.33,0.65
14:05:32,0.10,-0.28,0.99
14:05:32,0.14,-0.39,0.91
14:05:32,0.28,-0.26,1.16
14:05:32,0.05,-0.15,1.15
14:05:32,0.15,-0.12,0.94
14:05:32,0.07,-0.11,1.03
14:05:32,0.06,-0.28,1.03
14:05:32,0.02,-0.05,0.84
14:05:32,0.29,-0.18,0.73
14:05:32,0.31,-0.38,0.82
14:05:32,0.18,-0.14,0.82
14:05:32,0.18,-0.25,0.87
14:05:32,0.14,-0.07,0.80
14:05:32,0.31,-0.01,1.05
14:05:33,0.31,-0.37,0.96
14:05:33,0.43,-0.28,1.04
14:05:33,0.27,-0.20,0.95
14:05:33,0.26,-0.30,0.93
14:05:33,0.15,-0.18,0.96
14:05:33,0.31,-0.16,0.81
14:05:33,0.22,-0.19,0.85
14:05:33,0.31,0.04,0.86
14:05:33,0.36,-0.25,0.93
14:05:33,0.22,-0.13,0.92
14:05:33,0.14,-0.13,1.02
14:05:33,0.16,-0.19,0.94
14:05:33,0.21,-0.04,0.89
14:05:33,0.30,-0.10,0.92
14:05:33,0.29,-0.22,0.91
14:05:33,0.20,-0.16,0.96
14:05:33,0.08,-0.22,0.93
14:05:33,0.10,-0.11,0.93
14:05:33,0.22,-0.09,0.90
14:05:34,0.32,-0.16,0.97
14:05:34,0.36,-0.17,0.80
14:05:34,0.32,-0.22,0.98
14:05:34,0.16,-0.12,0.96
14:05:34,0.21,-0.14,0.94
14:05:34,0.21,-0.17,0.89
14:05:34,0.23,-0.28,0.92
14:05:34,0.26,-0.22,0.88
14:05:34,0.43,-0.22,0.91
14:05:34,0.32,-0.15,0.95
14:05:34,0.38,-0.01,0.92
14:05:34,0.29,-0.12,0.99
14:05:34,0.42,-0.20,0.93
14:05:34,0.35,-0.03,1.05
14:05:34,0.29,-0.21,1.01
14:05:34,0.18,-0.19,0.88
14:05:34,0.13,-0.11,0.96
14:05:34,0.11,-0.10,0.84
14:05:34,0.10,-0.07,0.91
14:05:34,0.08,-0.14,0.88
14:05:35,0.06,-0.20,0.87
14:05:35,0.14,-0.20,0.84
14:05:35,0.05,-0.14,0.88
14:05:35,0.17,-0.09,0.81
14:05:35,0.11,-0.12,0.76
14:05:35,0.04,-0.13,0.89
14:05:35,-0.02,-0.10,0.85
14:05:35,-0.14,-0.17,1.07
14:05:35,-0.00,-0.28,0.90
14:05:35,0.09,-0.21,1.00
14:05:35,0.13,-0.18,0.93
14:05:35,0.20,-0.09,0.93
14:05:35,0.11,-0.06,0.93
14:05:35,0.08,-0.09,0.99
14:05:35,0.02,-0.24,0.82
14:05:35,0.00,-0.11,0.83
14:05:35,0.07,-0.15,0.89
14:05:35,0.12,-0.11,0.93
14:05:35,0.06,-0.15,0.93
14:05:36,0.01,-0.09,0.96
14:05:36,0.09,-0.14,0.94
14:05:36,0.12,-0.18,0.97
14:05:36,0.05,-0.10,0.88
14:05:36,0.10,-0.15,0.91
14:05:36,0.10,-0.20,0.96
14:05:36,-0.02,-0.04,0.97
14:05:36,-0.07,-0.23,0.92
14:05:36,-0.15,-0.16,0.91
14:05:36,-0.04,-0.11,0.97
14:05:36,0.03,-0.23,0.90
14:05:36,0.07,-0.03,0.92
14:05:36,0.05,-0.12,0.91
14:05:36,-0.06,-0.07,0.96
14:05:36,-0.11,-0.20,0.89
14:05:36,-0.07,-0.16,0.93
14:05:36,-0.01,-0.05,0.88
14:05:36,0.10,0.04,0.97
14:05:36,0.11,-0.18,0.89
14:05:36,0.00,-0.13,0.88
14:05:37,0.01,-0.32,0.92
14:05:37,-0.02,-0.03,0.95
14:05:37,0.04,-0.16,0.94
14:05:37,0.01,-0.06,0.95
14:05:37,0.00,-0.27,0.88
14:05:37,-0.08,-0.13,0.98
14:05:37,-0.13,-0.05,0.96
14:05:37,-0.02,-0.33,0.96
14:05:37,0.04,-0.06,0.95
14:05:37,0.06,-0.22,0.94
14:05:37,-0.07,-0.03,0.96
14:05:37,-0.04,-0.23,0.96
14:05:37,-0.02,-0.04,0.93
14:05:37,0.02,-0.15,0.86
14:05:37,0.03,-0.19,0.87
14:05:37,0.09,-0.03,0.80
14:05:37,0.06,-0.31,0.97
14:05:37,0.00,0.09,1.00
14:05:37,-0.04,-0.11,0.88
14:05:38,0.02,-0.11,0.94
14:05:38,0.11,-0.23,0.83
14:05:38,0.14,-0.12,0.94
14:05:38,0.07,-0.01,0.93
14:05:38,0.04,-0.19,1.05
14:05:38,-0.02,-0.19,0.94
14:05:38,-0.13,-0.17,1.04
14:05:38,-0.04,-0.26,0.95
14:05:38,-0.12,0.00,0.95
14:05:38,-0.13,-0.30,0.87
14:05:38,-0.04,0.12,0.96
14:05:38,0.03,-0.32,0.82
14:05:38,0.15,-0.12,0.84
14:05:38,0.09,-0.01,0.86
14:05:38,-0.12,-0.26,0.86
14:05:38,-0.16,0.04,0.96
14:05:38,-0.26,-0.12,0.95
14:05:38,0.04,-0.18,0.96
14:05:38,-0.12,0.10,0.88
14:05:39,0.00,-0.36,1.04
14:05:39,-0.11,0.08,0.95
14:05:39,-0.15,-0.16,1.15
14:05:39,-0.10,-0.08,0.99
14:05:39,-0.07,0.11,0.95
14:05:39,-0.07,-0.35,0.84
14:05:39,-0.02,-0.04,0.86
14:05:39,-0.09,-0.09,0.86
14:05:39,-0.11,-0.15,0.97
14:05:39,-0.12,0.04,0.90
14:05:39,-0.05,-0.33,0.86
14:05:39,0.06,0.03,0.78
14:05:39,-0.09,-0.18,0.80
14:05:39,-0.34,-0.08,0.96
14:05:39,-0.07,-0.26,1.23
14:05:39,0.15,0.35,1.14
14:05:39,0.47,-0.27,1.19
14:05:39,-0.43,-0.48,0.78
14:05:39,-0.25,-0.14,0.75
14:05:40,-0.07,-0.19,0.89
14:05:40,0.22,-0.08,1.02
14:05:40,0.07,0.10,0.86
14:05:40,0.11,-0.01,0.70
14:05:40,0.22,-0.12,0.94
14:05:40,-0.03,-0.13,0.87
14:05:40,-0.06,-0.04,0.95
14:05:40,-0.10,-0.05,0.88
14:05:40,0.16,-0.12,0.90
14:05:40,0.20,-0.20,1.04
14:05:40,0.09,0.06,0.86
14:05:40,-0.10,-0.08,0.91
14:05:40,-0.31,-0.20,0.96
14:05:40,0.01,-0.23,1.16
14:05:40,-0.04,0.08,0.70
14:05:40,0.29,-0.17,0.74
14:05:40,0.43,0.00,0.89
14:05:40,0.06,0.15,0.87
14:05:41,0.25,0.14,0.94
14:05:41,0.11,-0.02,1.08
14:05:41,0.02,-0.11,0.96
14:05:41,-0.07,-0.09,0.80
14:05:41,0.25,0.03,0.78
14:05:41,0.14,0.10,0.74
14:05:41,0.10,-0.16,0.64
14:05:41,-0.14,-0.08,0.94
14:05:41,-0.16,0.02,1.05
14:05:41,0.07,-0.44,1.09
14:05:41,0.12,-0.26,1.03
14:05:41,0.04,0.21,1.00
14:05:41,-0.04,-0.24,0.91
14:05:41,-0.22,-0.09,1.06
14:05:41,0.03,-0.34,1.09
14:05:41,-0.03,-0.14,0.88
14:05:41,0.11,0.32,0.84
14:05:41,0.04,-0.07,0.88
14:05:41,0.17,-0.11,0.87
14:05:42,-0.08,0.22,0.93
14:05:42,0.01,-0.21,0.91
14:05:42,-0.09,-0.07,0.94
14:05:42,-0.08,-0.14,0.85
14:05:42,-0.25,-0.01,1.30
14:05:42,0.17,0.11,1.30
14:05:42,-0.33,-0.04,1.15
14:05:42,-0.28,-0.08,0.86
14:05:42,-0.30,-0.11,1.00
14:05:42,0.05,-0.16,0.61
14:05:42,0.20,-0.14,0.74
14:05:42,-0.04,0.02,0.86
14:05:42,-0.10,0.11,1.05
14:05:42,0.15,-0.38,0.99
14:05:42,0.02,0.08,1.23
14:05:42,-0.00,-0.18,0.96
14:05:42,0.02,-0.17,1.04
14:05:42,0.00,-0.10,0.80
14:05:42,0.05,-0.06,0.86
14:05:42,-0.15,0.05,0.91
14:05:43,-0.16,-0.18,0.88
14:05:43,-0.04,-0.15,0.94
14:05:43,0.02,-0.10,0.86
14:05:43,0.03,-0.17,0.93
14:05:43,-0.00,-0.03,0.97
14:05:43,0.00,-0.14,0.90
14:05:43,-0.16,-0.07,0.89
14:05:43,-0.19,0.02,1.00
14:05:43,-0.10,-0.02,0.94
14:05:43,-0.10,-0.15,0.86
14:05:43,-0.07,-0.08,0.91
14:05:43,0.03,-0.04,0.82
14:05:43,0.02,-0.10,0.90
14:05:43,0.03,0.03,0.97
14:05:43,-0.03,-0.12,0.89
14:05:43,-0.20,-0.03,1.06
14:05:43,-0.07,-0.14,1.04
14:05:43,-0.08,0.06,0.95
14:05:43,0.00,-0.07,0.77
14:05:44,-0.04,-0.02,0.79
14:05:44,0.04,0.04,0.79
14:05:44,-0.16,-0.18,0.89
14:05:44,-0.12,0.09,1.01
14:05:44,-0.08,-0.25,1.05
14:05:44,0.17,0.17,0.99
14:05:44,0.47,-0.14,0.63
14:05:44,-0.12,-0.24,0.75
14:05:44,-0.33,-0.21,0.93
14:05:44,0.11,0.31,1.44
14:05:44,0.61,-0.05,1.11
14:05:44,-0.07,0.07,1.20
14:05:44,-0.17,0.14,1.23
14:05:44,-0.34,-0.27,0.90
14:05:44,0.03,0.02,1.08
14:05:44,-0.63,-0.14,0.42
14:05:44,0.15,0.04,0.89
14:05:44,0.43,0.03,0.65
14:05:44,-0.09,0.18,1.21
14:05:45,-0.65,0.16,0.86
14:05:45,-0.17,-0.35,1.10
14:05:45,0.20,0.34,0.98
14:05:45,0.05,-0.25,1.16
14:05:45,-0.04,-0.23,0.95
14:05:45,-0.02,0.30,1.12
14:05:45,0.08,-0.03,0.72
14:05:45,0.18,0.16,1.23
14:05:45,-0.24,0.13,0.62
14:05:45,0.38,0.11,0.90
14:05:45,0.30,-0.04,0.74
14:05:45,-0.17,0.17,1.10
14:05:45,0.22,0.25,0.74
14:05:45,0.20,-0.18,1.00
14:05:45,0.21,0.05,0.80
14:05:45,0.17,-0.29,0.43
14:05:45,0.23,0.11,0.36
14:05:45,-0.11,0.01,0.47
14:05:45,0.04,0.06,0.65
14:05:45,-0.04,-0.02,0.81
14:05:46,-0.04,0.13,0.89
14:05:46,0.02,-0.02,1.10
14:05:46,0.00,0.17,1.38
