time,x,y,z
13:43:21.982,0.02,0.04,0.79
13:43:22.011,-0.01,0.21,0.86
13:43:22.044,0.00,0.13,0.88
13:43:22.044,0.02,0.12,0.95
13:43:22.072,0.02,0.10,0.84
13:43:22.107,-0.02,0.12,0.92
13:43:22.140,0.00,0.17,0.97
13:43:22.174,0.16,0.15,0.93
13:43:22.206,0.09,0.15,0.99
13:43:22.245,0.04,0.09,1.01
13:43:22.271,-0.07,0.18,0.88
13:43:22.309,-0.06,0.08,0.97
13:43:22.345,-0.09,0.06,1.02
13:43:22.374,0.09,0.18,0.94
13:43:22.410,0.11,0.16,1.00
13:43:22.410,0.02,0.22,0.94
13:43:22.445,0.05,0.05,0.88
13:43:22.473,-0.01,0.12,0.88
13:43:22.510,-0.03,0.24,0.91
13:43:22.544,0.03,0.09,0.78
13:43:22.572,0.05,0.13,0.89
13:43:22.606,0.00,0.07,0.91
13:43:22.638,-0.07,0.21,0.77
13:43:22.672,-0.05,0.17,0.95
13:43:22.708,-0.06,0.06,0.94
13:43:22.740,-0.04,0.22,0.86
13:43:22.771,0.01,0.14,0.95
13:43:22.805,-0.02,0.20,0.95
13:43:22.805,-0.02,0.17,0.89
13:43:22.839,-0.06,0.14,0.84
13:43:22.872,-0.10,0.11,0.96
13:43:22.903,-0.06,0.14,0.96
13:43:22.940,-0.12,0.16,0.85
13:43:22.971,-0.05,0.09,0.91
13:43:23.003,-0.04,0.16,0.95
13:43:23.044,0.04,0.19,0.89
13:43:23.077,0.00,0.14,0.86
13:43:23.106,-0.07,0.12,1.02
13:43:23.139,-0.07,0.18,0.88
13:43:23.169,-0.07,0.17,0.81
13:43:23.210,-0.11,0.04,0.91
13:43:23.242,-0.11,0.19,0.92
13:43:23.273,0.02,0.04,0.88
13:43:23.273,-0.03,0.16,0.95
13:43:23.306,0.03,0.13,1.07
13:43:23.336,-0.01,0.17,0.83
13:43:23.369,0.04,0.09,0.99
13:43:23.411,0.01,0.15,0.98
13:43:23.446,-0.12,0.10,0.82
13:43:23.459,-0.04,0.13,1.03
13:43:23.513,-0.04,0.15,0.88
13:43:23.527,0.00,0.13,0.87
13:43:23.571,-0.06,0.23,1.04
13:43:23.604,0.04,-0.03,0.90
13:43:23.647,-0.09,0.06,0.90
13:43:23.670,-0.04,0.25,0.95
13:43:23.670,0.03,0.08,0.89
13:43:23.710,0.02,0.08,1.02
13:43:23.741,-0.09,0.29,0.88
13:43:23.773,0.08,-0.13,0.83
13:43:23.803,-0.02,0.33,0.98
13:43:23.835,0.02,0.12,0.82
13:43:23.872,0.07,-0.05,0.93
13:43:23.904,0.00,0.25,0.96
13:43:23.935,0.02,0.12,0.93
13:43:23.974,0.05,0.04,1.10
13:43:24.001,0.01,0.09,0.90
13:43:24.034,0.01,0.16,1.00
13:43:24.034,0.12,0.19,0.94
13:43:24.068,0.08,0.04,1.03
13:43:24.101,0.03,0.26,1.01
13:43:24.142,-0.00,0.09,0.86
13:43:24.175,-0.08,0.15,0.92
13:43:24.204,-0.01,0.09,0.81
13:43:24.235,0.00,0.14,0.84
13:43:24.270,0.00,0.20,0.87
13:43:24.309,-0.04,0.09,0.85
13:43:24.340,0.01,0.09,0.99
13:43:24.359,-0.01,0.22,0.96
13:43:24.403,0.01,0.06,0.84
13:43:24.435,0.07,0.02,0.94
13:43:24.435,-0.10,0.20,0.97
13:43:24.468,0.07,0.11,0.94
13:43:24.500,0.00,0.18,0.92
13:43:24.542,-0.09,0.06,0.92
13:43:24.567,0.09,-0.01,0.90
13:43:24.601,0.04,0.28,0.85
13:43:24.635,0.11,0.01,1.19
13:43:24.671,0.05,0.13,0.88
13:43:24.699,-0.03,0.06,0.97
13:43:24.732,0.02,0.11,0.98
13:43:24.766,0.02,0.06,1.08
13:43:24.800,0.03,0.19,0.95
13:43:24.800,-0.04,-0.02,1.04
13:43:24.833,0.14,0.09,0.90
13:43:24.866,0.01,0.23,0.87
