time,x,y,z
13:39:06.405,0.22,-0.18,1.14
13:39:06.451,-0.11,-0.09,1.16
13:39:06.485,-0.04,0.04,1.11
13:39:06.518,0.02,-0.14,1.39
13:39:06.550,-0.02,-0.16,0.87
13:39:06.588,-0.06,0.07,0.93
13:39:06.619,0.26,-0.08,0.89
13:39:06.619,0.06,0.05,1.20
13:39:06.651,0.13,-0.02,1.05
13:39:06.682,-0.15,0.06,0.88
13:39:06.719,0.13,-0.24,0.69
13:39:06.755,0.05,0.14,0.88
13:39:06.782,-0.11,-0.11,0.71
13:39:06.819,-0.04,-0.10,0.47
13:39:06.850,-0.17,-0.07,1.11
13:39:06.881,0.19,-0.00,0.90
13:39:06.914,-0.21,0.04,0.93
13:39:06.952,-0.07,-0.26,0.83
13:39:06.985,-0.00,0.19,1.07
13:39:07.014,-0.05,-0.32,0.99
13:39:07.047,0.16,0.14,1.16
13:39:07.084,-0.23,-0.05,1.15
13:39:07.116,0.16,-0.41,0.86
13:39:07.148,-0.09,0.23,0.84
13:39:07.181,0.07,-0.24,0.80
13:39:07.181,0.02,0.23,0.86
13:39:07.219,0.21,-0.07,0.81
13:39:07.252,-0.03,-0.08,1.03
13:39:07.281,0.00,-0.10,0.80
13:39:07.315,-0.01,-0.10,1.11
13:39:07.351,0.16,0.07,1.11
13:39:07.384,0.21,-0.06,1.01
13:39:07.414,0.32,0.10,0.84
13:39:07.448,0.14,-0.01,1.10
13:39:07.481,0.21,-0.23,0.88
13:39:07.519,-0.04,-0.01,0.64
13:39:07.552,0.08,0.06,0.97
13:39:07.581,-0.23,0.25,1.04
13:39:07.617,-0.03,-0.32,0.70
13:39:07.652,0.08,-0.05,0.85
13:39:07.682,-0.07,0.07,0.96
13:39:07.682,0.00,-0.06,0.92
13:39:07.715,0.07,-0.14,1.04
13:39:07.753,-0.15,0.15,0.77
13:39:07.784,0.04,-0.18,0.77
13:39:07.816,0.05,-0.09,0.80
13:39:07.848,-0.11,0.12,0.80
13:39:07.880,0.13,-0.17,0.89
13:39:07.912,0.20,0.19,1.04
13:39:07.952,0.07,0.02,1.38
13:39:07.988,0.01,-0.20,1.52
13:39:08.013,-0.07,0.05,1.03
13:39:08.052,0.04,-0.20,1.39
13:39:08.083,0.13,0.05,0.93
13:39:08.114,0.03,0.12,0.80
13:39:08.114,0.02,-0.05,0.65
13:39:08.147,-0.01,0.17,0.64
13:39:08.179,0.13,-0.18,0.82
13:39:08.213,-0.21,0.23,0.63
13:39:08.252,-0.02,0.07,0.56
13:39:08.285,0.15,-0.30,0.94
13:39:08.316,-0.12,-0.03,1.00
13:39:08.348,0.25,-0.01,0.59
13:39:08.381,-0.09,0.02,1.23
13:39:08.415,0.25,-0.33,1.01
13:39:08.447,-0.02,0.23,0.74
13:39:08.479,0.12,-0.21,1.14
13:39:08.519,0.05,-0.05,0.93
13:39:08.552,0.13,0.20,0.88
13:39:08.581,0.08,-0.24,1.00
13:39:08.614,0.08,0.22,0.77
13:39:08.614,0.03,-0.03,0.86
13:39:08.648,-0.07,-0.22,1.41
13:39:08.679,-0.39,0.05,0.76
13:39:08.711,-0.01,-0.39,1.09
13:39:08.752,-0.16,-0.09,1.15
13:39:08.786,0.08,0.25,1.01
13:39:08.815,0.25,-0.22,0.88
13:39:08.849,0.36,-0.23,1.12
13:39:08.879,-0.17,0.37,0.63
13:39:08.911,0.40,-0.09,0.94
13:39:08.946,0.03,-0.22,0.75
13:39:08.977,-0.06,0.40,0.54
13:39:09.012,0.36,-0.11,1.00
13:39:09.044,-0.02,0.24,1.05
13:39:09.086,-0.07,-0.05,0.90
13:39:09.118,-0.03,0.16,0.79
13:39:09.149,0.34,-0.32,1.03
13:39:09.149,0.07,0.12,1.07
13:39:09.178,0.10,0.09,1.03
13:39:09.215,0.09,-0.19,1.32
13:39:09.246,-0.11,0.10,0.98
13:39:09.278,0.14,0.02,0.60
13:39:09.320,-0.21,-0.14,0.91
13:39:09.346,0.21,0.14,0.81
13:39:09.377,-0.36,-0.09,0.89
13:39:09.411,0.29,0.03,1.02
13:39:09.443,-0.18,0.11,0.57
13:39:09.485,0.04,-0.10,0.90
13:39:09.516,0.16,0.11,0.94
13:39:09.547,-0.11,0.16,0.95
13:39:09.578,0.32,-0.22,1.14
13:39:09.578,0.00,0.29,0.92
13:39:09.609,0.02,-0.20,0.82
13:39:09.645,0.10,0.04,0.77
13:39:09.676,-0.03,-0.02,0.91
13:39:09.709,0.20,-0.28,1.08
13:39:09.747,0.13,0.52,1.16
13:39:09.779,0.39,-0.37,0.88
13:39:09.810,0.46,-0.07,0.93
13:39:09.842,0.02,0.24,1.15
13:39:09.876,0.03,-0.40,1.52
13:39:09.909,-0.41,0.11,1.18
13:39:09.943,-0.14,-0.07,1.21
13:39:09.975,-0.08,-0.34,0.96
13:39:10.011,0.19,0.00,0.73
13:39:10.042,0.11,-0.04,0.64
13:39:10.042,-0.05,0.04,0.77
13:39:10.076,0.28,0.07,0.28
13:39:10.115,-0.17,0.15,0.64
13:39:10.147,0.08,0.20,0.35
13:39:10.177,0.05,0.36,0.98
13:39:10.210,0.27,-0.04,0.61
13:39:10.241,0.14,0.12,0.85
13:39:10.278,0.44,-0.39,0.95
13:39:10.318,0.23,0.22,0.89
13:39:10.341,0.17,0.01,1.04
13:39:10.378,0.16,-0.21,0.98
13:39:10.408,-0.08,0.09,1.29
13:39:10.446,-0.14,-0.23,0.97
13:39:10.475,-0.50,0.00,1.05
13:39:10.475,-0.07,0.17,0.97
13:39:10.509,0.02,-0.29,1.19
13:39:10.544,-0.12,-0.05,1.19
13:39:10.576,0.29,0.05,0.96
13:39:10.610,-0.23,0.04,1.36
13:39:10.643,-0.06,-0.16,0.77
13:39:10.675,0.11,-0.03,0.55
13:39:10.711,-0.12,0.07,1.19
13:39:10.741,-0.13,0.23,1.29
13:39:10.777,-0.10,-0.07,0.36
13:39:10.809,0.15,0.04,0.69
13:39:10.842,0.01,0.24,0.60
13:39:10.876,0.12,0.01,0.73
13:39:10.909,0.30,-0.04,0.47
13:39:10.942,0.01,0.11,0.93
13:39:10.942,0.18,-0.29,1.05
13:39:10.973,-0.10,0.37,0.69
13:39:11.006,0.09,-0.30,1.70
13:39:11.041,0.37,-0.29,0.59
13:39:11.075,0.59,-0.11,1.95
13:39:11.109,0.80,0.02,1.23
13:39:11.143,0.59,0.31,0.91
13:39:11.173,0.36,0.14,1.28
13:39:11.208,0.21,-0.08,0.70
13:39:11.243,-0.48,0.20,0.87
13:39:11.274,0.07,-0.52,0.64
13:39:11.307,-0.80,0.27,0.47
13:39:11.339,-0.37,-0.24,0.34
13:39:11.373,-0.09,-0.20,0.40
13:39:11.409,0.04,-0.14,0.72
13:39:11.449,-0.09,-0.08,0.73
13:39:11.449,-0.02,-0.05,0.95
13:39:11.465,0.03,-0.05,0.92
13:39:11.507,-0.05,-0.06,1.02
13:39:11.539,0.07,-0.23,1.06
13:39:11.573,-0.29,0.06,0.80
13:39:11.606,0.11,-0.14,1.09
13:39:11.640,0.22,-0.10,0.96
13:39:11.673,0.10,0.09,1.06
13:39:11.706,0.15,-0.12,1.13
13:39:11.740,-0.15,0.07,1.10
13:39:11.773,0.19,-0.25,0.91
13:39:11.806,0.14,0.06,0.81
13:39:11.840,0.08,-0.12,1.15
13:39:11.873,0.03,-0.12,0.91
13:39:11.907,0.03,0.19,0.85
13:39:11.907,0.26,-0.19,1.02
13:39:11.946,0.15,0.20,0.95
13:39:11.973,0.12,-0.12,0.72
13:39:12.007,-0.02,-0.33,0.80
13:39:12.040,-0.15,0.12,0.79
13:39:12.073,-0.28,-0.23,0.78
13:39:12.106,-0.08,-0.29,0.91
13:39:12.139,-0.06,0.34,0.62
13:39:12.172,0.15,-0.28,0.93
13:39:12.206,-0.20,-0.17,1.00
13:39:12.240,-0.21,0.35,0.86
13:39:12.273,0.17,-0.35,1.28
13:39:12.306,-0.07,0.20,0.91
13:39:12.340,0.26,0.18,1.08
13:39:12.373,0.10,-0.26,1.14
13:39:12.406,-0.06,-0.23,0.71
13:39:12.440,-0.05,0.17,0.91
13:39:12.473,0.21,-0.35,0.82
13:39:12.473,0.09,-0.02,0.52
13:39:12.504,0.37,0.25,0.83
13:39:12.540,0.14,0.05,1.16
13:39:12.573,-0.10,-0.11,1.22
13:39:12.607,0.02,0.18,0.77
13:39:12.640,-0.23,-0.43,1.05
13:39:12.673,-0.18,-0.20,1.09
13:39:12.708,-0.02,0.04,0.87
13:39:12.740,0.18,-0.13,0.83
13:39:12.772,0.17,0.33,1.18
13:39:12.807,0.20,-0.12,1.12
13:39:12.841,0.10,-0.29,0.82
13:39:12.873,-0.16,0.15,0.90
13:39:12.905,-0.15,-0.18,1.12
13:39:12.937,-0.04,-0.06,0.70
13:39:12.973,0.18,-0.00,1.04
13:39:12.973,0.21,0.05,1.09
13:39:13.005,0.00,-0.26,0.93
13:39:13.041,-0.05,-0.01,0.70
13:39:13.073,0.10,0.19,0.74
13:39:13.103,0.02,0.25,0.55
13:39:13.138,0.46,-0.34,0.91
13:39:13.170,0.12,0.40,0.83
13:39:13.215,0.32,0.02,0.95
13:39:13.236,0.42,-0.18,1.16
13:39:13.270,-0.09,0.18,0.87
13:39:13.317,0.17,-0.22,1.21
13:39:13.326,-0.06,-0.01,1.21
13:39:13.369,-0.20,0.12,0.96
13:39:13.406,0.00,-0.11,1.12
13:39:13.441,-0.30,0.02,1.07
13:39:13.441,0.21,-0.26,0.36
13:39:13.481,0.14,0.01,0.51
13:39:13.492,-0.08,0.23,0.96
13:39:13.540,0.08,-0.23,1.16
13:39:13.582,-0.05,-0.00,0.79
13:39:13.597,0.00,0.08,0.95
13:39:13.636,0.09,-0.07,0.66
13:39:13.675,0.30,0.12,1.05
13:39:13.704,0.06,-0.09,1.22
13:39:13.736,0.07,0.37,0.81
13:39:13.769,0.42,-0.34,1.12
13:39:13.802,-0.21,0.11,0.86
13:39:13.836,0.00,0.49,1.01
13:39:13.872,-0.32,-0.47,1.16
13:39:13.902,-0.29,-0.05,0.68
13:39:13.902,0.45,0.04,1.18
13:39:13.935,-0.10,-0.39,1.59
13:39:13.969,0.16,0.18,1.02
13:39:14.002,0.51,-0.14,1.66
13:39:14.035,0.09,0.06,1.35
13:39:14.069,0.29,0.71,0.66
13:39:14.105,0.39,-0.01,1.36
13:39:14.134,0.32,-0.11,0.41
13:39:14.170,-0.16,0.48,0.77
13:39:14.202,0.24,-0.23,0.54
13:39:14.237,-0.02,0.12,0.91
13:39:14.271,-0.16,-0.23,0.81
13:39:14.302,-0.11,0.19,0.30
13:39:14.335,-0.06,-0.09,1.01
13:39:14.371,-0.00,-0.02,0.95
13:39:14.405,0.08,-0.09,0.71
13:39:14.405,-0.27,-0.31,1.08
13:39:14.435,-0.23,0.00,0.70
13:39:14.468,0.29,-0.17,0.90
13:39:14.503,-0.10,0.05,1.35
13:39:14.535,0.02,0.11,1.34
13:39:14.568,0.25,-0.43,0.89
13:39:14.603,0.17,0.13,0.94
13:39:14.636,0.29,0.13,1.11
13:39:14.670,0.16,0.04,1.05
13:39:14.702,0.14,0.14,0.71
13:39:14.733,-0.04,-0.25,1.00
13:39:14.769,-0.12,0.29,0.74
13:39:14.804,-0.07,-0.02,1.25
13:39:14.836,-0.20,-0.07,0.97
13:39:14.869,-0.04,-0.02,0.91
13:39:14.903,-0.02,-0.03,0.75
13:39:14.903,0.05,-0.25,0.75
13:39:14.939,0.07,0.02,0.68
13:39:14.968,0.07,-0.03,0.63
13:39:14.999,-0.07,0.01,0.76
13:39:15.035,-0.16,0.01,0.71
13:39:15.071,-0.07,-0.37,0.86
13:39:15.101,-0.14,0.06,1.24
13:39:15.136,-0.17,-0.16,0.91
13:39:15.170,0.18,-0.24,1.13
13:39:15.200,-0.05,0.14,1.17
13:39:15.236,0.34,-0.11,1.13
13:39:15.269,0.02,-0.07,0.86
13:39:15.302,-0.00,-0.25,1.03
13:39:15.337,0.36,0.21,0.84
13:39:15.368,-0.02,-0.23,1.09
13:39:15.403,-0.01,-0.13,1.01
13:39:15.433,0.02,0.24,0.48
13:39:15.433,0.21,-0.25,0.92
13:39:15.468,-0.08,0.14,0.88
13:39:15.500,0.11,-0.22,1.01
13:39:15.536,-0.04,-0.20,1.21
13:39:15.565,0.00,0.20,0.81
13:39:15.598,0.25,-0.27,0.96
13:39:15.635,0.09,0.24,1.04
13:39:15.666,0.06,-0.13,1.12
13:39:15.698,0.22,-0.08,1.28
13:39:15.736,0.28,0.04,1.04
13:39:15.768,0.16,-0.19,1.14
13:39:15.799,-0.20,0.37,1.20
13:39:15.831,-0.49,-0.05,0.80
13:39:15.865,-0.19,0.03,0.68
13:39:15.902,-0.15,0.07,0.61
13:39:15.936,0.01,-0.11,0.80
13:39:15.936,0.12,-0.26,0.83
13:39:15.965,0.01,0.13,0.86
13:39:15.998,0.32,-0.09,0.87
13:39:16.036,0.22,0.04,0.89
13:39:16.068,0.30,0.33,1.00
13:39:16.098,-0.23,-0.29,1.23
13:39:16.131,-0.07,0.14,0.77
13:39:16.167,0.29,0.05,0.79
13:39:16.199,-0.13,-0.10,0.81
13:39:16.231,0.09,0.21,0.92
13:39:16.269,-0.14,-0.19,1.00
13:39:16.302,0.02,-0.18,0.88
13:39:16.332,-0.06,0.01,0.98
13:39:16.364,0.20,-0.16,0.97
