time,x,y,z
21:50:18.783,0.21,-0.19,0.89
21:50:19.000,0.18,-0.11,0.92
21:50:19.175,0.21,-0.18,0.91
21:50:19.387,0.21,-0.21,1.02
21:50:19.588,0.28,-0.15,1.02
21:50:19.788,0.29,-0.13,0.97
21:50:19.989,0.20,-0.16,0.92
21:50:20.190,0.21,-0.13,0.90
21:50:20.407,0.19,-0.19,0.90
21:50:20.608,0.19,-0.20,0.94
21:50:20.792,0.27,-0.18,0.96
21:50:21.009,0.23,-0.10,0.86
21:50:21.194,0.21,-0.17,1.02
21:50:21.410,0.29,-0.13,0.91
21:50:21.614,0.27,-0.21,0.94
21:50:21.799,0.23,-0.18,0.91
21:50:22.012,0.25,-0.15,1.07
21:50:22.212,0.23,-0.16,0.91
21:50:22.413,0.28,-0.20,0.99
21:50:22.613,0.26,-0.16,0.89
21:50:22.813,0.25,-0.22,0.99
21:50:23.017,0.36,-0.16,0.96
21:50:23.229,0.28,-0.18,0.95
21:50:23.430,0.17,-0.12,0.86
21:50:23.631,0.27,-0.17,0.95
21:50:23.830,0.26,-0.16,0.98
21:50:24.063,0.27,-0.21,0.88
21:50:24.222,0.14,-0.12,1.01
21:50:24.434,0.27,-0.24,0.97
21:50:24.635,0.24,-0.20,1.02
21:50:24.836,0.20,-0.10,0.82
21:50:25.037,0.29,-0.22,0.99
21:50:25.237,0.30,-0.16,0.98
21:50:25.439,0.27,-0.05,0.76
21:50:25.655,0.28,-0.23,1.14
21:50:25.855,0.27,-0.23,0.91
21:50:26.057,0.27,-0.20,1.03
21:50:26.257,0.28,-0.15,0.89
21:50:26.458,0.25,-0.19,0.86
21:50:26.658,0.21,-0.19,0.98
21:50:26.849,0.27,-0.10,0.87
21:50:27.051,0.15,-0.18,1.08
21:50:27.251,0.25,-0.21,0.95
21:50:27.461,0.21,-0.12,1.00
21:50:27.662,0.24,-0.21,0.94
21:50:27.861,0.28,-0.18,0.91
21:50:28.068,0.17,-0.18,1.00
21:50:28.269,0.23,-0.09,0.90
21:50:28.475,0.26,-0.22,0.90
21:50:28.684,0.25,-0.19,0.98
21:50:28.878,0.31,-0.25,0.97
21:50:29.086,0.22,-0.06,0.84
21:50:29.287,0.18,-0.18,1.00
21:50:29.489,0.26,-0.27,1.00
21:50:29.689,0.33,-0.21,1.05
21:50:29.878,0.28,-0.19,1.03
21:50:30.090,0.18,-0.10,0.95
21:50:30.291,0.26,-0.12,0.90
21:50:30.491,0.18,-0.16,0.89
21:50:30.707,0.21,-0.17,0.84
21:50:30.923,0.25,-0.18,0.98
21:50:31.124,0.29,-0.29,1.03
21:50:31.309,0.20,-0.11,0.96
21:50:31.510,0.24,-0.19,0.98
21:50:31.711,0.20,-0.22,0.89
21:50:31.912,0.27,-0.16,0.84
21:50:32.112,0.29,-0.12,0.92
21:50:32.314,0.15,-0.05,1.06
21:50:32.516,0.33,-0.14,0.82
21:50:32.705,0.14,-0.25,0.90
21:50:32.917,0.24,-0.18,1.04
21:50:33.119,0.26,-0.06,1.01
21:50:33.319,0.29,-0.19,1.05
21:50:33.520,0.21,-0.12,0.94
21:50:33.736,0.20,-0.13,0.96
21:50:33.926,0.20,-0.21,0.96
21:50:34.127,0.20,-0.15,0.97
21:50:34.338,0.18,-0.24,0.98
21:50:34.537,0.16,-0.17,0.93
21:50:34.737,0.13,-0.19,0.96
21:50:34.952,0.11,-0.25,1.06
21:50:35.138,0.14,-0.18,1.03
21:50:35.353,0.11,-0.27,1.00
21:50:35.554,0.14,-0.19,1.03
21:50:35.754,0.16,-0.16,1.04
21:50:35.954,0.18,-0.14,1.05
21:50:36.173,0.22,-0.11,0.93
21:50:36.346,0.11,-0.16,0.91
21:50:36.559,0.17,-0.16,1.12
21:50:36.760,0.23,-0.19,1.01
21:50:36.963,0.16,-0.16,0.95
21:50:37.162,0.22,-0.17,0.97
21:50:37.362,0.21,-0.18,0.96
21:50:37.578,0.25,-0.24,1.10
21:50:37.779,0.17,-0.15,1.01
21:50:37.979,0.24,-0.14,0.90
21:50:38.164,0.19,-0.20,0.94
21:50:38.382,0.23,-0.13,1.01
21:50:38.586,0.15,-0.23,1.00
21:50:38.785,0.14,-0.13,0.98
21:50:38.986,0.14,-0.13,1.00
21:50:39.175,0.09,-0.18,0.92
21:50:39.380,0.15,-0.20,0.92
21:50:39.590,0.09,-0.18,0.89
21:50:39.789,0.12,-0.15,0.98
21:50:39.989,0.16,-0.20,1.04
21:50:40.190,0.17,-0.27,1.07
21:50:40.407,0.11,-0.18,0.91
21:50:40.609,0.10,-0.20,1.03
21:50:40.811,0.23,-0.18,0.99
